* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 12, 2025 9:35:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
191.780107, 82.671
192.116564, 82.671
192.453020, 82.671
192.789476, 82.671
193.125933, 82.671
193.462389, 82.671
193.798845, 82.671
194.135302, 82.670
194.471758, 82.670
194.808214, 82.670
195.144671, 82.669
195.481127, 82.669
195.817583, 82.668
196.154040, 82.667
196.490496, 82.667
196.826952, 82.666
197.163409, 82.665
197.499865, 82.664
197.836321, 82.663
198.172778, 82.662
198.509234, 82.661
198.845690, 82.660
199.182147, 82.659
199.518603, 82.658
199.855059, 82.656
200.191516, 82.655
200.527972, 82.654
200.864428, 82.653
201.200885, 82.651
201.537341, 82.650
201.873797, 82.648
202.210254, 82.647
202.546710, 82.646
202.883166, 82.644
203.219623, 82.643
203.556079, 82.641
203.892535, 82.640
204.228992, 82.638
204.565448, 82.637
204.901904, 82.636
205.238361, 82.634
205.574817, 82.633
205.911273, 82.631
206.247730, 82.630
206.584186, 82.629
206.920642, 82.627
207.257099, 82.626
207.593555, 82.624
207.930011, 82.623
208.266468, 82.622
208.602924, 82.620
208.939380, 82.619
209.275837, 82.618
209.612293, 82.616
209.948749, 82.615
210.285206, 82.613
210.621662, 82.612
210.958118, 82.611
211.294575, 82.609
211.631031, 82.608
211.967487, 82.607
212.303944, 82.605
212.640400, 82.604
212.976856, 82.603
213.313313, 82.601
213.649769, 82.600
213.986225, 82.599
214.322681, 82.597
214.659138, 82.596
214.995594, 82.594
215.332050, 82.593
215.668507, 82.591
216.004963, 82.590
216.341419, 82.588
216.677876, 82.587
217.014332, 82.585
217.350788, 82.583
217.687245, 82.582
218.023701, 82.580
218.360157, 82.578
218.696614, 82.577
219.033070, 82.575
219.369526, 82.573
219.705983, 82.571
220.042439, 82.569
220.378895, 82.567
220.715352, 82.565
221.051808, 82.563
221.388264, 82.561
221.724721, 82.559
222.061177, 82.557
222.397633, 82.555
222.734090, 82.553
223.070546, 82.551
223.407002, 82.549
223.743459, 82.547
224.079915, 82.545
224.416371, 82.543
224.752828, 82.541
225.089284, 82.539
225.425740, 82.537
225.762197, 82.535
226.098653, 82.533
226.435109, 82.531
226.771566, 82.529
227.108022, 82.527
227.444478, 82.525
227.780935, 82.523
228.117391, 82.521
228.453847, 82.519
228.790304, 82.517
229.126760, 82.515
229.463216, 82.513
229.799673, 82.511
230.136129, 82.509
230.472585, 82.507
230.809042, 82.505
231.145498, 82.504
231.481954, 82.502
231.818411, 82.500
232.154867, 82.498
232.491323, 82.497
232.827780, 82.495
233.164236, 82.493
233.500692, 82.492
233.837149, 82.490
234.173605, 82.489
234.510061, 82.487
234.846518, 82.485
235.182974, 82.484
235.519430, 82.482
235.855887, 82.481
236.192343, 82.480
236.528799, 82.478
236.865256, 82.477
237.201712, 82.475
237.538168, 82.474
237.874624, 82.473
238.211081, 82.472
238.547537, 82.470
238.883993, 82.469
239.220450, 82.468
239.556906, 82.467
239.893362, 82.465
240.229819, 82.464
240.566275, 82.463
240.902731, 82.462
241.239188, 82.461
241.575644, 82.460
241.912100, 82.459
242.248557, 82.457
242.585013, 82.456
242.921469, 82.455
243.257926, 82.454
243.594382, 82.453
243.930838, 82.452
244.267295, 82.451
244.603751, 82.449
244.940207, 82.448
245.276664, 82.447
245.613120, 82.446
245.949576, 82.445
246.286033, 82.443
246.622489, 82.442
246.958945, 82.441
247.295402, 82.440
247.631858, 82.438
247.968314, 82.437
248.304771, 82.435
248.641227, 82.434
248.977683, 82.433
249.314140, 82.431
249.650596, 82.430
249.987052, 82.428
250.323509, 82.426
250.659965, 82.425
250.996421, 82.423
251.332878, 82.421
251.669334, 82.420
252.005790, 82.418
252.342247, 82.416
252.678703, 82.414
253.015159, 82.412
253.351616, 82.411
253.688072, 82.409
254.024528, 82.407
254.360985, 82.405
254.697441, 82.403
255.033897, 82.401
255.370354, 82.399
255.706810, 82.396
256.043266, 82.394
256.379723, 82.392
256.716179, 82.390
257.052635, 82.388
257.389092, 82.385
257.725548, 82.383
258.062004, 82.381
258.398461, 82.378
258.734917, 82.376
259.071373, 82.374
259.407830, 82.371
259.744286, 82.369
260.080742, 82.366
260.417199, 82.363
260.753655, 82.361
261.090111, 82.358
261.426567, 82.356
261.763024, 82.353
262.099480, 82.350
262.435936, 82.347
262.772393, 82.344
263.108849, 82.342
263.445305, 82.339
263.781762, 82.336
264.118218, 82.333
264.454674, 82.330
264.791131, 82.327
265.127587, 82.324
265.464043, 82.321
265.800500, 82.317
266.136956, 82.314
