* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Dated: Jan 13, 2025 12:24:13 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15
* Measurement: Right 15 avg
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
387.451172, 81.067
387.817383, 81.061
388.183594, 81.056
388.549805, 81.050
388.916016, 81.045
389.282227, 81.039
389.648438, 81.034
390.014648, 81.028
390.380859, 81.022
390.747070, 81.017
391.113281, 81.011
391.479492, 81.006
391.845703, 81.000
392.211914, 80.995
392.578125, 80.989
392.944336, 80.983
393.310547, 80.978
393.676758, 80.972
394.042969, 80.967
394.409180, 80.961
394.775391, 80.956
395.141602, 80.950
395.507812, 80.945
395.874023, 80.939
396.240234, 80.934
396.606445, 80.928
396.972656, 80.923
397.338867, 80.918
397.705078, 80.913
398.071289, 80.907
398.437500, 80.902
398.803711, 80.897
399.169922, 80.892
399.536133, 80.887
399.902344, 80.882
400.268555, 80.877
400.634766, 80.872
401.000977, 80.867
401.367188, 80.862
401.733398, 80.857
402.099609, 80.853
402.465820, 80.848
402.832031, 80.844
403.198242, 80.839
403.564453, 80.835
403.930664, 80.830
404.296875, 80.826
404.663086, 80.822
405.029297, 80.818
405.395508, 80.814
405.761719, 80.810
406.127930, 80.806
406.494141, 80.802
406.860352, 80.798
407.226562, 80.795
407.592773, 80.791
407.958984, 80.788
408.325195, 80.785
408.691406, 80.781
409.057617, 80.778
409.423828, 80.775
409.790039, 80.772
410.156250, 80.769
410.522461, 80.766
410.888672, 80.764
411.254883, 80.761
411.621094, 80.758
411.987305, 80.756
412.353516, 80.754
412.719727, 80.751
413.085938, 80.749
413.452148, 80.747
413.818359, 80.745
414.184570, 80.743
414.550781, 80.741
414.916992, 80.740
415.283203, 80.738
415.649414, 80.736
416.015625, 80.735
416.381836, 80.734
416.748047, 80.732
417.114258, 80.731
417.480469, 80.730
417.846680, 80.729
418.212891, 80.728
418.579102, 80.727
418.945312, 80.726
419.311523, 80.726
419.677734, 80.725
420.043945, 80.724
420.410156, 80.724
420.776367, 80.723
421.142578, 80.723
421.508789, 80.723
421.875000, 80.722
422.241211, 80.722
422.607422, 80.722
422.973633, 80.722
423.339844, 80.722
423.706055, 80.722
424.072266, 80.722
424.438477, 80.722
424.804688, 80.722
425.170898, 80.723
425.537109, 80.723
425.903320, 80.723
426.269531, 80.724
426.635742, 80.724
427.001953, 80.724
427.368164, 80.725
427.734375, 80.725
428.100586, 80.726
428.466797, 80.726
428.833008, 80.727
429.199219, 80.727
429.565430, 80.728
429.931641, 80.729
430.297852, 80.729
430.664062, 80.730
431.030273, 80.730
431.396484, 80.731
431.762695, 80.732
432.128906, 80.732
432.495117, 80.733
432.861328, 80.734
433.227539, 80.735
433.593750, 80.735
433.959961, 80.736
434.326172, 80.737
434.692383, 80.737
435.058594, 80.738
435.424805, 80.739
435.791016, 80.739
436.157227, 80.740
436.523438, 80.740
436.889648, 80.741
437.255859, 80.742
437.622070, 80.742
437.988281, 80.743
438.354492, 80.743
438.720703, 80.744
439.086914, 80.744
439.453125, 80.745
439.819336, 80.745
440.185547, 80.746
440.551758, 80.746
440.917969, 80.747
441.284180, 80.747
441.650391, 80.748
442.016602, 80.748
442.382812, 80.748
442.749023, 80.749
443.115234, 80.749
443.481445, 80.749
443.847656, 80.750
444.213867, 80.750
444.580078, 80.750
444.946289, 80.750
445.312500, 80.751
445.678711, 80.751
446.044922, 80.751
446.411133, 80.751
446.777344, 80.751
447.143555, 80.751
447.509766, 80.751
447.875977, 80.751
448.242188, 80.751
448.608398, 80.751
448.974609, 80.751
449.340820, 80.751
449.707031, 80.751
450.073242, 80.751
450.439453, 80.751
450.805664, 80.751
451.171875, 80.751
451.538086, 80.751
451.904297, 80.751
452.270508, 80.750
452.636719, 80.750
453.002930, 80.750
453.369141, 80.750
453.735352, 80.749
454.101562, 80.749
454.467773, 80.749
454.833984, 80.749
455.200195, 80.748
455.566406, 80.748
455.932617, 80.748
456.298828, 80.747
456.665039, 80.747
457.031250, 80.746
457.397461, 80.746
457.763672, 80.746
458.129883, 80.745
458.496094, 80.745
458.862305, 80.744
459.228516, 80.744
459.594727, 80.743
459.960938, 80.743
460.327148, 80.742
460.693359, 80.742
461.059570, 80.741
461.425781, 80.741
461.791992, 80.740
462.158203, 80.739
462.524414, 80.739
462.890625, 80.738
463.256836, 80.738
463.623047, 80.737
463.989258, 80.736
464.355469, 80.736
464.721680, 80.735
465.087891, 80.735
465.454102, 80.734
465.820312, 80.733
466.186523, 80.733
466.552734, 80.732
466.918945, 80.731
467.285156, 80.731
467.651367, 80.730
468.017578, 80.729
468.383789, 80.729
468.750000, 80.728
469.116211, 80.727
469.482422, 80.727
469.848633, 80.726
470.214844, 80.725
470.581055, 80.724
470.947266, 80.724
471.313477, 80.723
471.679688, 80.722
472.045898, 80.722
472.412109, 80.721
472.778320, 80.720
473.144531, 80.719
473.510742, 80.719
473.876953, 80.718
474.243164, 80.717
474.609375, 80.716
474.975586, 80.716
475.341797, 80.715
475.708008, 80.714
476.074219, 80.713
476.440430, 80.713
476.806641, 80.712
477.172852, 80.711
477.539062, 80.710
477.905273, 80.709
