* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Dated: Jan 13, 2025 12:29:33 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25, Right 26, Right 27, Right 28, Right 29, Right 30, Right 31
* Measurement: Left Ear 15 AVG
* Smoothing: 1/12 octave
* Frequency Step: 0.36621094 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
255.981445, 78.211
256.347656, 78.216
256.713867, 78.221
257.080078, 78.226
257.446289, 78.231
257.812500, 78.236
258.178711, 78.241
258.544922, 78.246
258.911133, 78.251
259.277344, 78.256
259.643555, 78.262
260.009766, 78.267
260.375977, 78.272
260.742188, 78.278
261.108398, 78.283
261.474609, 78.289
261.840820, 78.294
262.207031, 78.300
262.573242, 78.305
262.939453, 78.311
263.305664, 78.317
263.671875, 78.322
264.038086, 78.328
264.404297, 78.334
264.770508, 78.339
265.136719, 78.345
265.502930, 78.351
265.869141, 78.357
266.235352, 78.362
266.601562, 78.368
266.967773, 78.374
267.333984, 78.380
267.700195, 78.386
268.066406, 78.392
268.432617, 78.398
268.798828, 78.404
269.165039, 78.410
269.531250, 78.416
269.897461, 78.422
270.263672, 78.429
270.629883, 78.435
270.996094, 78.441
271.362305, 78.448
271.728516, 78.454
272.094727, 78.461
272.460938, 78.467
272.827148, 78.474
273.193359, 78.481
273.559570, 78.487
273.925781, 78.494
274.291992, 78.501
274.658203, 78.508
275.024414, 78.515
275.390625, 78.522
275.756836, 78.529
276.123047, 78.536
276.489258, 78.543
276.855469, 78.550
277.221680, 78.558
277.587891, 78.565
277.954102, 78.572
278.320312, 78.580
278.686523, 78.587
279.052734, 78.594
279.418945, 78.602
279.785156, 78.609
280.151367, 78.617
280.517578, 78.625
280.883789, 78.632
281.250000, 78.640
281.616211, 78.648
281.982422, 78.656
282.348633, 78.664
282.714844, 78.672
283.081055, 78.680
283.447266, 78.688
283.813477, 78.696
284.179688, 78.704
284.545898, 78.712
284.912109, 78.720
285.278320, 78.729
285.644531, 78.737
286.010742, 78.745
286.376953, 78.754
286.743164, 78.762
287.109375, 78.771
287.475586, 78.780
287.841797, 78.788
288.208008, 78.797
288.574219, 78.806
288.940430, 78.814
289.306641, 78.823
289.672852, 78.832
290.039062, 78.841
290.405273, 78.850
290.771484, 78.859
291.137695, 78.868
291.503906, 78.877
291.870117, 78.886
292.236328, 78.896
292.602539, 78.905
292.968750, 78.914
293.334961, 78.923
293.701172, 78.933
294.067383, 78.942
294.433594, 78.952
294.799805, 78.961
295.166016, 78.971
295.532227, 78.981
295.898438, 78.990
296.264648, 79.000
296.630859, 79.010
296.997070, 79.020
297.363281, 79.030
297.729492, 79.040
298.095703, 79.050
298.461914, 79.060
298.828125, 79.071
299.194336, 79.081
299.560547, 79.091
299.926758, 79.102
300.292969, 79.112
300.659180, 79.123
301.025391, 79.133
301.391602, 79.144
301.757812, 79.155
302.124023, 79.166
302.490234, 79.177
302.856445, 79.188
303.222656, 79.199
303.588867, 79.210
303.955078, 79.221
304.321289, 79.233
304.687500, 79.244
305.053711, 79.256
305.419922, 79.267
305.786133, 79.279
306.152344, 79.291
306.518555, 79.303
306.884766, 79.314
307.250977, 79.326
307.617188, 79.339
307.983398, 79.351
308.349609, 79.363
308.715820, 79.375
309.082031, 79.388
309.448242, 79.400
309.814453, 79.413
310.180664, 79.426
310.546875, 79.438
310.913086, 79.451
311.279297, 79.464
311.645508, 79.477
312.011719, 79.490
312.377930, 79.504
312.744141, 79.517
313.110352, 79.530
313.476562, 79.544
313.842773, 79.558
314.208984, 79.571
314.575195, 79.585
314.941406, 79.599
315.307617, 79.613
315.673828, 79.627
316.040039, 79.641
316.406250, 79.655
316.772461, 79.670
317.138672, 79.684
317.504883, 79.699
317.871094, 79.713
318.237305, 79.728
318.603516, 79.742
318.969727, 79.757
319.335938, 79.772
319.702148, 79.786
320.068359, 79.801
320.434570, 79.816
320.800781, 79.831
321.166992, 79.846
321.533203, 79.861
321.899414, 79.876
322.265625, 79.891
322.631836, 79.906
322.998047, 79.921
323.364258, 79.937
323.730469, 79.952
324.096680, 79.967
324.462891, 79.982
324.829102, 79.997
325.195312, 80.012
325.561523, 80.027
325.927734, 80.042
326.293945, 80.057
326.660156, 80.072
327.026367, 80.087
327.392578, 80.101
327.758789, 80.116
328.125000, 80.131
328.491211, 80.145
328.857422, 80.160
329.223633, 80.174
329.589844, 80.189
329.956055, 80.203
330.322266, 80.217
330.688477, 80.231
331.054688, 80.245
331.420898, 80.258
331.787109, 80.272
332.153320, 80.285
332.519531, 80.299
332.885742, 80.312
333.251953, 80.325
333.618164, 80.337
333.984375, 80.350
334.350586, 80.362
334.716797, 80.374
335.083008, 80.386
335.449219, 80.398
335.815430, 80.409
336.181641, 80.420
336.547852, 80.431
336.914062, 80.442
337.280273, 80.452
337.646484, 80.462
338.012695, 80.472
338.378906, 80.482
338.745117, 80.491
339.111328, 80.500
339.477539, 80.508
339.843750, 80.517
340.209961, 80.525
340.576172, 80.532
340.942383, 80.540
341.308594, 80.547
341.674805, 80.553
342.041016, 80.559
342.407227, 80.565
342.773438, 80.571
343.139648, 80.576
343.505859, 80.581
343.872070, 80.585
344.238281, 80.589
344.604492, 80.593
344.970703, 80.596
345.336914, 80.599
345.703125, 80.601
346.069336, 80.603
346.435547, 80.605
346.801758, 80.606
347.167969, 80.607
347.534180, 80.607
347.900391, 80.607
348.266602, 80.607
348.632812, 80.606
348.999023, 80.605
349.365234, 80.603
349.731445, 80.601
350.097656, 80.599
350.463867, 80.596
350.830078, 80.593
351.196289, 80.589
351.562500, 80.585
351.928711, 80.581
352.294922, 80.576
352.661133, 80.571
353.027344, 80.565
353.393555, 80.559
353.759766, 80.553
354.125977, 80.546
354.492188, 80.539
354.858398, 80.532
355.224609, 80.524
355.590820, 80.516
355.957031, 80.507
356.323242, 80.498
356.689453, 80.489
357.055664, 80.480
357.421875, 80.470
357.788086, 80.460
358.154297, 80.450
358.520508, 80.439
358.886719, 80.428
359.252930, 80.417
359.619141, 80.405
359.985352, 80.394
360.351562, 80.382
360.717773, 80.370
361.083984, 80.357
361.450195, 80.345
361.816406, 80.332
362.182617, 80.319
362.548828, 80.306
362.915039, 80.292
363.281250, 80.279
363.647461, 80.265
