* Measurement data measured by REW V5.40 beta 55
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15, Right 16, Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25
* Dated: Jan 12, 2025 7:46:45 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Averaged data produced from the rms magnitudes of Right 1, Right 2, Right 3, Right 4, Right 5, Right 6, Right 7, Right 8, Right 9, Right 10, Right 11, Right 12, Right 13, Right 14, Right 15, Right 16, Right 17, Right 18, Right 19, Right 20, Right 21, Right 22, Right 23, Right 24, Right 25
* Measurement: Right Ear 25 Seats
* Smoothing: 1/12 octave
* Frequency Step: 0.33645633 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz), SPL(dB)
265.800500, 92.454
266.136956, 92.449
266.473412, 92.443
266.809869, 92.438
267.146325, 92.432
267.482781, 92.427
267.819238, 92.421
268.155694, 92.416
268.492150, 92.411
268.828607, 92.405
269.165063, 92.400
269.501519, 92.394
269.837976, 92.389
270.174432, 92.384
270.510888, 92.378
270.847345, 92.373
271.183801, 92.368
271.520257, 92.362
271.856714, 92.357
272.193170, 92.352
272.529626, 92.347
272.866083, 92.341
273.202539, 92.336
273.538995, 92.331
273.875452, 92.326
274.211908, 92.320
274.548364, 92.315
274.884821, 92.310
275.221277, 92.305
275.557733, 92.300
275.894190, 92.294
276.230646, 92.289
276.567102, 92.284
276.903559, 92.279
277.240015, 92.274
277.576471, 92.269
277.912928, 92.264
278.249384, 92.259
278.585840, 92.253
278.922297, 92.248
279.258753, 92.243
279.595209, 92.238
279.931666, 92.233
280.268122, 92.228
280.604578, 92.223
280.941035, 92.218
281.277491, 92.213
281.613947, 92.208
281.950404, 92.203
282.286860, 92.198
282.623316, 92.193
282.959773, 92.188
283.296229, 92.182
283.632685, 92.177
283.969142, 92.172
284.305598, 92.167
284.642054, 92.162
284.978510, 92.157
285.314967, 92.152
285.651423, 92.147
285.987879, 92.142
286.324336, 92.137
286.660792, 92.132
286.997248, 92.127
287.333705, 92.122
287.670161, 92.117
288.006617, 92.112
288.343074, 92.107
288.679530, 92.101
289.015986, 92.096
289.352443, 92.091
289.688899, 92.086
290.025355, 92.081
290.361812, 92.076
290.698268, 92.071
291.034724, 92.066
291.371181, 92.061
291.707637, 92.056
292.044093, 92.051
292.380550, 92.045
292.717006, 92.040
293.053462, 92.035
293.389919, 92.030
293.726375, 92.025
294.062831, 92.020
294.399288, 92.015
294.735744, 92.010
295.072200, 92.005
295.408657, 92.000
295.745113, 91.995
296.081569, 91.990
296.418026, 91.985
296.754482, 91.980
297.090938, 91.975
297.427395, 91.970
297.763851, 91.965
298.100307, 91.960
298.436764, 91.955
298.773220, 91.950
299.109676, 91.945
299.446133, 91.940
299.782589, 91.935
300.119045, 91.930
300.455502, 91.926
300.791958, 91.921
301.128414, 91.916
301.464871, 91.911
301.801327, 91.906
302.137783, 91.901
302.474240, 91.896
302.810696, 91.892
303.147152, 91.887
303.483609, 91.882
303.820065, 91.877
304.156521, 91.872
304.492978, 91.868
304.829434, 91.863
305.165890, 91.858
305.502347, 91.853
305.838803, 91.849
306.175259, 91.844
306.511716, 91.839
306.848172, 91.834
307.184628, 91.830
307.521085, 91.825
307.857541, 91.820
308.193997, 91.815
308.530454, 91.811
308.866910, 91.806
309.203366, 91.801
309.539822, 91.797
309.876279, 91.792
310.212735, 91.787
310.549191, 91.783
310.885648, 91.778
311.222104, 91.773
311.558560, 91.769
311.895017, 91.764
312.231473, 91.759
312.567929, 91.755
312.904386, 91.750
313.240842, 91.746
313.577298, 91.741
313.913755, 91.736
314.250211, 91.732
314.586667, 91.727
314.923124, 91.723
315.259580, 91.718
315.596036, 91.714
315.932493, 91.709
316.268949, 91.705
316.605405, 91.700
316.941862, 91.695
317.278318, 91.691
317.614774, 91.686
317.951231, 91.682
318.287687, 91.677
318.624143, 91.673
318.960600, 91.668
319.297056, 91.664
319.633512, 91.659
319.969969, 91.655
320.306425, 91.650
320.642881, 91.646
320.979338, 91.641
321.315794, 91.637
321.652250, 91.632
321.988707, 91.628
322.325163, 91.623
322.661619, 91.619
322.998076, 91.614
323.334532, 91.610
323.670988, 91.605
324.007445, 91.601
324.343901, 91.597
324.680357, 91.592
325.016814, 91.588
325.353270, 91.583
325.689726, 91.579
326.026183, 91.574
326.362639, 91.570
326.699095, 91.565
327.035552, 91.561
327.372008, 91.556
327.708464, 91.552
328.044921, 91.547
328.381377, 91.543
328.717833, 91.538
329.054290, 91.534
329.390746, 91.530
329.727202, 91.525
330.063659, 91.521
330.400115, 91.516
330.736571, 91.512
331.073028, 91.507
331.409484, 91.503
331.745940, 91.498
332.082397, 91.494
332.418853, 91.489
332.755309, 91.485
333.091765, 91.480
333.428222, 91.476
333.764678, 91.472
334.101134, 91.467
334.437591, 91.463
334.774047, 91.458
335.110503, 91.454
335.446960, 91.449
335.783416, 91.445
336.119872, 91.441
336.456329, 91.436
336.792785, 91.432
337.129241, 91.427
337.465698, 91.423
337.802154, 91.419
338.138610, 91.414
338.475067, 91.410
338.811523, 91.405
339.147979, 91.401
339.484436, 91.397
339.820892, 91.392
340.157348, 91.388
340.493805, 91.384
340.830261, 91.379
341.166717, 91.375
341.503174, 91.370
341.839630, 91.366
342.176086, 91.362
342.512543, 91.357
342.848999, 91.353
343.185455, 91.349
343.521912, 91.345
343.858368, 91.340
344.194824, 91.336
344.531281, 91.332
344.867737, 91.327
345.204193, 91.323
345.540650, 91.319
345.877106, 91.315
346.213562, 91.310
346.550019, 91.306
346.886475, 91.302
347.222931, 91.298
347.559388, 91.293
347.895844, 91.289
348.232300, 91.285
348.568757, 91.281
348.905213, 91.277
349.241669, 91.272
349.578126, 91.268
349.914582, 91.264
350.251038, 91.260
350.587495, 91.256
350.923951, 91.252
351.260407, 91.247
351.596864, 91.243
351.933320, 91.239
352.269776, 91.235
352.606233, 91.231
352.942689, 91.227
353.279145, 91.223
353.615602, 91.219
353.952058, 91.214
354.288514, 91.210
354.624971, 91.206
354.961427, 91.202
355.297883, 91.198
355.634340, 91.194
355.970796, 91.190
356.307252, 91.186
356.643708, 91.182
356.980165, 91.178
357.316621, 91.174
357.653077, 91.170
357.989534, 91.166
358.325990, 91.162
358.662446, 91.158
358.998903, 91.154
359.335359, 91.150
359.671815, 91.146
360.008272, 91.142
360.344728, 91.138
360.681184, 91.134
361.017641, 91.130
361.354097, 91.126
361.690553, 91.122
362.027010, 91.118
362.363466, 91.114
362.699922, 91.110
363.036379, 91.106
363.372835, 91.102
363.709291, 91.098
364.045748, 91.094
364.382204, 91.090
364.718660, 91.086
365.055117, 91.083
365.391573, 91.079
365.728029, 91.075
366.064486, 91.071
366.400942, 91.067
366.737398, 91.063
367.073855, 91.059
367.410311, 91.055
367.746767, 91.051
368.083224, 91.048
368.419680, 91.044
368.756136, 91.040
369.092593, 91.036
369.429049, 91.032
369.765505, 91.028
370.101962, 91.024
370.438418, 91.020
370.774874, 91.017
371.111331, 91.013
371.447787, 91.009
371.784243, 91.005
372.120700, 91.001
372.457156, 90.997
372.793612, 90.993
373.130069, 90.990
373.466525, 90.986
373.802981, 90.982
374.139438, 90.978
374.475894, 90.974
374.812350, 90.970
375.148807, 90.966
375.485263, 90.963
375.821719, 90.959
376.158176, 90.955
376.494632, 90.951
376.831088, 90.947
377.167545, 90.943
377.504001, 90.939
377.840457, 90.936
378.176914, 90.932
378.513370, 90.928
378.849826, 90.924
379.186283, 90.920
379.522739, 90.916
379.859195, 90.912
380.195652, 90.909
380.532108, 90.905
380.868564, 90.901
381.205020, 90.897
381.541477, 90.893
381.877933, 90.889
382.214389, 90.886
382.550846, 90.882
382.887302, 90.878
383.223758, 90.874
383.560215, 90.870
383.896671, 90.867
384.233127, 90.863
384.569584, 90.859
384.906040, 90.855
385.242496, 90.851
385.578953, 90.848
385.915409, 90.844
386.251865, 90.840
386.588322, 90.836
386.924778, 90.832
387.261234, 90.829
387.597691, 90.825
387.934147, 90.821
388.270603, 90.817
388.607060, 90.814
388.943516, 90.810
389.279972, 90.806
389.616429, 90.802
389.952885, 90.799
390.289341, 90.795
390.625798, 90.791
390.962254, 90.787
391.298710, 90.784
391.635167, 90.780
391.971623, 90.776
392.308079, 90.772
392.644536, 90.769
392.980992, 90.765
393.317448, 90.761
393.653905, 90.758
393.990361, 90.754
394.326817, 90.750
394.663274, 90.747
394.999730, 90.743
395.336186, 90.739
395.672643, 90.736
396.009099, 90.732
396.345555, 90.728
396.682012, 90.725
397.018468, 90.721
397.354924, 90.718
397.691381, 90.714
398.027837, 90.710
398.364293, 90.707
398.700750, 90.703
399.037206, 90.700
399.373662, 90.696
399.710119, 90.692
400.046575, 90.689
400.383031, 90.685
400.719488, 90.682
401.055944, 90.678
401.392400, 90.674
401.728857, 90.671
402.065313, 90.667
402.401769, 90.664
402.738226, 90.660
403.074682, 90.657
403.411138, 90.653
403.747595, 90.650
404.084051, 90.646
404.420507, 90.643
404.756963, 90.639
405.093420, 90.636
405.429876, 90.632
405.766332, 90.629
406.102789, 90.625
406.439245, 90.622
406.775701, 90.618
407.112158, 90.615
407.448614, 90.611
407.785070, 90.608
408.121527, 90.604
408.457983, 90.601
408.794439, 90.597
409.130896, 90.594
409.467352, 90.591
409.803808, 90.587
410.140265, 90.584
410.476721, 90.580
410.813177, 90.577
411.149634, 90.573
411.486090, 90.570
411.822546, 90.567
412.159003, 90.563
412.495459, 90.560
412.831915, 90.556
413.168372, 90.553
413.504828, 90.550
413.841284, 90.546
414.177741, 90.543
414.514197, 90.540
414.850653, 90.536
415.187110, 90.533
415.523566, 90.529
415.860022, 90.526
416.196479, 90.523
416.532935, 90.519
416.869391, 90.516
417.205848, 90.513
417.542304, 90.509
417.878760, 90.506
418.215217, 90.503
418.551673, 90.499
418.888129, 90.496
419.224586, 90.493
419.561042, 90.489
419.897498, 90.486
420.233955, 90.483
420.570411, 90.479
420.906867, 90.476
421.243324, 90.473
421.579780, 90.470
421.916236, 90.466
422.252693, 90.463
422.589149, 90.460
422.925605, 90.456
423.262062, 90.453
423.598518, 90.450
423.934974, 90.446
424.271431, 90.443
424.607887, 90.440
424.944343, 90.437
425.280800, 90.433
425.617256, 90.430
425.953712, 90.427
426.290169, 90.424
